id	protected_class	xml_blob
7127431564	0	<record><id>7127431564</id><protected_class>0</protected_class></record>
4265005674	0	<record><id>4265005674</id><protected_class>0</protected_class></record>
6593083750	1	<record><id>6593083750</id><protected_class>1</protected_class></record>
4868298191	0	<record><id>4868298191</id><protected_class>0</protected_class></record>
9552358995	0	<record><id>9552358995</id><protected_class>0</protected_class></record>
8450975915	0	<record><id>8450975915</id><protected_class>0</protected_class></record>
1360934407	1	<record><id>1360934407</id><protected_class>1</protected_class></record>
9468228105	0	<record><id>9468228105</id><protected_class>0</protected_class></record>
7712663489	1	<record><id>7712663489</id><protected_class>1</protected_class></record>
6694231291	0	<record><id>6694231291</id><protected_class>0</protected_class></record>
4220414547	0	<record><id>4220414547</id><protected_class>0</protected_class></record>
5441005880	0	<record><id>5441005880</id><protected_class>0</protected_class></record>
2063248152	0	<record><id>2063248152</id><protected_class>0</protected_class></record>
2027914921	0	<record><id>2027914921</id><protected_class>0</protected_class></record>
2460158868	0	<record><id>2460158868</id><protected_class>0</protected_class></record>
9609156550	0	<record><id>9609156550</id><protected_class>0</protected_class></record>
7852259668	0	<record><id>7852259668</id><protected_class>0</protected_class></record>
9661755416	0	<record><id>9661755416</id><protected_class>0</protected_class></record>
2591965205	0	<record><id>2591965205</id><protected_class>0</protected_class></record>
3701413078	0	<record><id>3701413078</id><protected_class>0</protected_class></record>
6964494942	0	<record><id>6964494942</id><protected_class>0</protected_class></record>
7790294259	0	<record><id>7790294259</id><protected_class>0</protected_class></record>
7827872115	1	<record><id>7827872115</id><protected_class>1</protected_class></record>
2973436718	0	<record><id>2973436718</id><protected_class>0</protected_class></record>
9848497534	0	<record><id>9848497534</id><protected_class>0</protected_class></record>
3728550418	0	<record><id>3728550418</id><protected_class>0</protected_class></record>
9339697083	0	<record><id>9339697083</id><protected_class>0</protected_class></record>
3100166592	0	<record><id>3100166592</id><protected_class>0</protected_class></record>
2884773148	0	<record><id>2884773148</id><protected_class>0</protected_class></record>
6903070456	0	<record><id>6903070456</id><protected_class>0</protected_class></record>
4654339597	0	<record><id>4654339597</id><protected_class>0</protected_class></record>
2529295208	0	<record><id>2529295208</id><protected_class>0</protected_class></record>
1963154240	0	<record><id>1963154240</id><protected_class>0</protected_class></record>
2380237737	0	<record><id>2380237737</id><protected_class>0</protected_class></record>
4605749326	1	<record><id>4605749326</id><protected_class>1</protected_class></record>
7424721559	0	<record><id>7424721559</id><protected_class>0</protected_class></record>
4643365428	1	<record><id>4643365428</id><protected_class>1</protected_class></record>
6952139156	0	<record><id>6952139156</id><protected_class>0</protected_class></record>
5126379203	0	<record><id>5126379203</id><protected_class>0</protected_class></record>
4734388453	0	<record><id>4734388453</id><protected_class>0</protected_class></record>
9419210343	0	<record><id>9419210343</id><protected_class>0</protected_class></record>
8450854159	0	<record><id>8450854159</id><protected_class>0</protected_class></record>
8347456488	0	<record><id>8347456488</id><protected_class>0</protected_class></record>
4617411595	0	<record><id>4617411595</id><protected_class>0</protected_class></record>
7418244418	0	<record><id>7418244418</id><protected_class>0</protected_class></record>
8118365261	0	<record><id>8118365261</id><protected_class>0</protected_class></record>
8445271431	0	<record><id>8445271431</id><protected_class>0</protected_class></record>
5367597872	0	<record><id>5367597872</id><protected_class>0</protected_class></record>
2707807749	0	<record><id>2707807749</id><protected_class>0</protected_class></record>
9638561814	1	<record><id>9638561814</id><protected_class>1</protected_class></record>
4847007604	0	<record><id>4847007604</id><protected_class>0</protected_class></record>
2736543173	0	<record><id>2736543173</id><protected_class>0</protected_class></record>
7248014149	0	<record><id>7248014149</id><protected_class>0</protected_class></record>
4915725933	0	<record><id>4915725933</id><protected_class>0</protected_class></record>
2992946930	0	<record><id>2992946930</id><protected_class>0</protected_class></record>
9412215270	0	<record><id>9412215270</id><protected_class>0</protected_class></record>
4187301129	0	<record><id>4187301129</id><protected_class>0</protected_class></record>
7569049178	0	<record><id>7569049178</id><protected_class>0</protected_class></record>
7466123693	1	<record><id>7466123693</id><protected_class>1</protected_class></record>
3265719445	0	<record><id>3265719445</id><protected_class>0</protected_class></record>
8167982092	0	<record><id>8167982092</id><protected_class>0</protected_class></record>
8520937523	0	<record><id>8520937523</id><protected_class>0</protected_class></record>
7734445854	0	<record><id>7734445854</id><protected_class>0</protected_class></record>
4592348242	1	<record><id>4592348242</id><protected_class>1</protected_class></record>
2677018945	0	<record><id>2677018945</id><protected_class>0</protected_class></record>
6152471811	1	<record><id>6152471811</id><protected_class>1</protected_class></record>
8633329089	0	<record><id>8633329089</id><protected_class>0</protected_class></record>
4794293555	0	<record><id>4794293555</id><protected_class>0</protected_class></record>
4573291230	0	<record><id>4573291230</id><protected_class>0</protected_class></record>
9357456397	1	<record><id>9357456397</id><protected_class>1</protected_class></record>
5636464033	0	<record><id>5636464033</id><protected_class>0</protected_class></record>
8193485423	0	<record><id>8193485423</id><protected_class>0</protected_class></record>
1943573109	1	<record><id>1943573109</id><protected_class>1</protected_class></record>
6375633159	0	<record><id>6375633159</id><protected_class>0</protected_class></record>
8237669160	0	<record><id>8237669160</id><protected_class>0</protected_class></record>
9306752551	0	<record><id>9306752551</id><protected_class>0</protected_class></record>
3878087618	0	<record><id>3878087618</id><protected_class>0</protected_class></record>
7050529174	1	<record><id>7050529174</id><protected_class>1</protected_class></record>
2137786109	0	<record><id>2137786109</id><protected_class>0</protected_class></record>
4024746929	0	<record><id>4024746929</id><protected_class>0</protected_class></record>
8176811897	0	<record><id>8176811897</id><protected_class>0</protected_class></record>
7208900109	0	<record><id>7208900109</id><protected_class>0</protected_class></record>
5517181819	0	<record><id>5517181819</id><protected_class>0</protected_class></record>
3718981064	0	<record><id>3718981064</id><protected_class>0</protected_class></record>
1613414621	1	<record><id>1613414621</id><protected_class>1</protected_class></record>
6601585763	1	<record><id>6601585763</id><protected_class>1</protected_class></record>
2932158840	0	<record><id>2932158840</id><protected_class>0</protected_class></record>
4470771579	0	<record><id>4470771579</id><protected_class>0</protected_class></record>
9284013728	0	<record><id>9284013728</id><protected_class>0</protected_class></record>
8347702825	1	<record><id>8347702825</id><protected_class>1</protected_class></record>
1546519731	0	<record><id>1546519731</id><protected_class>0</protected_class></record>
8815255394	0	<record><id>8815255394</id><protected_class>0</protected_class></record>
9970566846	0	<record><id>9970566846</id><protected_class>0</protected_class></record>
9484088811	0	<record><id>9484088811</id><protected_class>0</protected_class></record>
6201233358	0	<record><id>6201233358</id><protected_class>0</protected_class></record>
1945314619	0	<record><id>1945314619</id><protected_class>0</protected_class></record>
5409080846	0	<record><id>5409080846</id><protected_class>0</protected_class></record>
1245038987	0	<record><id>1245038987</id><protected_class>0</protected_class></record>
7882594792	0	<record><id>7882594792</id><protected_class>0</protected_class></record>
4322035386	0	<record><id>4322035386</id><protected_class>0</protected_class></record>
8974835758	0	<record><id>8974835758</id><protected_class>0</protected_class></record>
2145337485	0	<record><id>2145337485</id><protected_class>0</protected_class></record>
1522257985	0	<record><id>1522257985</id><protected_class>0</protected_class></record>
6622890777	0	<record><id>6622890777</id><protected_class>0</protected_class></record>
5669832543	0	<record><id>5669832543</id><protected_class>0</protected_class></record>
1416719702	0	<record><id>1416719702</id><protected_class>0</protected_class></record>
3081928565	0	<record><id>3081928565</id><protected_class>0</protected_class></record>
